3.300, 4.082, 1
4.447, 6.235, 1
2.305, 3.815, 0
5.053, 5.353, 1
3.520, -3.390, 3
-1.300, -3.363, 2
2.057, 2.437, 0
-6.305, -4.872, 2
4.946, -5.117, 3
1.389, 6.588, 1
0.972, 1.312, 0
-3.604, -4.906, 2
-6.441, -5.641, 2
-0.167, 4.849, 0
5.263, 6.351, 1
-2.794, -2.113, 2
2.921, 4.653, 1
5.344, 5.481, 1
-6.537, -2.218, 2
0.942, 3.279, 0
3.689, 5.547, 1
-0.040, 3.072, 0
-3.675, -3.484, 2
-3.376, -1.860, 2
5.916, -4.880, 3
5.019, -5.745, 3
2.328, 5.105, 1
1.544, 6.627, 1
3.376, 5.325, 1
2.933, 5.976, 1
-4.070, -3.895, 2
5.672, 5.156, 1
2.013, -0.025, 0
-4.556, -3.288, 2
1.253, -3.125, 3
-5.430, -1.872, 2
5.121, -4.960, 3
-4.215, -3.103, 2
-2.404, -1.409, 2
4.999, 3.072, 1
0.122, 4.238, 0
0.178, 1.293, 0
6.096, -7.158, 3
-6.496, -3.722, 2
-2.979, -3.045, 2
-4.540, -1.241, 2
-4.637, -1.369, 2
1.881, 1.296, 0
2.794, -7.912, 3
-3.900, -2.867, 2
5.288, 5.888, 1
3.890, -6.547, 3
0.656, 1.525, 0
5.920, -4.499, 3
-0.472, 3.700, 0
-2.973, -0.451, 2
0.321, 1.172, 0
-4.178, 0.918, 2
-3.790, -5.108, 2
0.616, 2.695, 0
4.380, 5.426, 1
3.858, 7.227, 1
0.967, 3.206, 0
-4.346, -4.637, 2
3.598, 2.083, 0
5.070, 5.868, 1
-3.686, -2.237, 2
3.108, -4.702, 3
1.248, 1.751, 0
6.248, -6.835, 3
4.728, 6.055, 1
4.105, -4.391, 3
-2.292, -4.163, 2
3.934, 5.422, 1
1.180, 1.889, 0
-5.513, -2.367, 2
4.375, 4.786, 1
-1.001, 1.351, 0
3.185, 4.134, 1
-4.796, -2.215, 2
3.978, 5.733, 1
-3.739, -1.504, 2
3.979, -3.992, 3
5.399, 4.845, 1
-0.805, -0.582, 2
6.719, -4.034, 3
0.400, 2.687, 0
-8.094, -4.381, 2
4.932, 3.537, 1
3.936, -2.734, 3
0.756, 1.746, 0
-4.726, -2.531, 2
2.741, -4.984, 3
-2.610, -5.823, 2
-4.850, -4.158, 2
4.210, -4.961, 3
2.342, 3.591, 0
-2.531, -5.565, 2
2.750, 4.617, 1
4.265, 5.572, 1
4.107, -4.644, 3
-0.572, 1.388, 0
-6.590, -1.207, 2
-2.161, -5.197, 2
-3.999, -2.159, 2
-7.491, -3.126, 2
-4.073, -1.832, 2
2.700, 0.550, 0
-3.719, -1.517, 2
3.625, 0.280, 0
4.650, 5.168, 1
2.538, -6.550, 3
2.059, -3.886, 3
5.048, 5.629, 1
-1.232, -0.833, 2
6.228, 5.705, 1
-2.679, -5.931, 2
4.237, -3.018, 3
5.721, 4.520, 1
3.600, -6.072, 3
-4.765, -2.745, 2
2.494, -5.838, 3
3.704, 6.216, 1
2.820, -5.680, 3
-2.855, -2.917, 2
3.312, -3.713, 3
-2.288, -3.382, 2
3.457, 5.758, 1
3.871, -4.592, 3
3.952, 5.859, 1
2.424, 3.746, 1
4.009, 4.280, 1
4.354, 5.660, 1
-0.198, 1.488, 0
1.950, -3.470, 3
-4.209, -5.385, 2
-5.380, -4.115, 2
4.555, 5.512, 1
3.155, -5.025, 3
-1.757, -1.483, 2
3.442, 2.437, 0
5.411, -6.458, 3
4.634, 4.363, 1
4.923, 2.997, 1
-5.466, -2.475, 2
2.963, 4.325, 0
3.527, -5.173, 3
0.528, 2.515, 0
3.623, 5.216, 1
1.555, 1.959, 0
-5.996, -0.861, 2
-2.102, -2.707, 2
-5.591, -2.137, 2
0.621, 3.275, 0
-3.338, -1.990, 2
3.633, -7.986, 3
0.067, 1.527, 0
2.379, 4.018, 0
-2.951, -2.004, 2
4.028, -5.757, 3
-5.891, -4.078, 2
4.470, -2.925, 3
4.197, 5.137, 1
2.847, -4.560, 3
-3.593, -0.462, 2
3.604, 4.878, 1
4.286, 5.365, 1
3.517, 5.243, 1
5.037, -3.665, 3
2.532, 3.930, 1
-4.616, -3.045, 2
1.520, 0.788, 0
-7.959, -4.162, 2
6.269, -5.588, 3
-1.938, -2.829, 2
-5.100, -2.556, 2
-0.572, 2.971, 0
-1.028, 2.848, 0
4.066, -6.038, 3
3.131, 5.711, 1
1.290, 2.138, 0
2.593, -5.001, 3
-4.300, -4.672, 2
-5.764, -3.298, 2
0.460, 1.821, 0
3.356, 3.867, 1
-2.055, -2.960, 2
2.136, 4.071, 0
0.748, 2.063, 0
-2.568, -3.587, 2
0.542, 0.471, 0
-2.036, -1.848, 2
3.766, 4.857, 1
0.963, 3.287, 0
4.523, 5.499, 1
1.521, 2.355, 0
3.572, 5.777, 1
2.265, -4.915, 3
3.666, 5.564, 1
-2.083, -3.527, 2
1.066, 1.491, 0
3.456, 6.259, 1
4.752, 6.279, 1
3.839, 4.493, 1
6.008, -6.022, 3
1.983, 0.598, 0
-2.581, -1.112, 2
4.216, 3.688, 1
1.604, 2.786, 0
-5.601, -4.482, 2
1.681, 1.042, 0
2.148, -6.069, 3
5.259, 6.163, 1
1.007, 1.853, 0
-4.964, -3.827, 2
-1.847, -1.936, 2
4.586, 2.284, 0
3.700, 5.701, 1
0.636, 2.286, 0
4.966, 3.485, 1
-3.433, -2.910, 2
-3.215, -4.165, 2
5.316, -5.927, 3
3.578, 5.151, 1
1.330, 1.566, 0
-0.088, 3.888, 0
-3.149, -0.948, 2
4.545, 6.933, 1
-7.021, -2.376, 2
3.758, 5.280, 1
-2.005, -3.187, 2
1.383, 2.409, 0
-2.697, -0.672, 2
-3.461, 0.343, 2
4.228, 5.759, 1
-2.133, -2.830, 2
4.117, 5.724, 1
3.042, 1.856, 0
-1.910, -1.168, 2
3.715, 4.684, 1
4.300, -1.405, 3
3.884, -3.075, 3
-4.279, -4.264, 2
-3.599, -2.180, 2
4.581, 5.933, 1
-5.981, -3.226, 2
5.520, 5.015, 1
-4.744, -0.157, 2
2.605, 6.517, 1
4.208, -5.033, 3
1.180, 0.322, 0
4.162, 4.090, 1
2.308, 5.730, 1
-4.821, -4.258, 2
-0.497, 2.697, 0
-4.241, -2.329, 2
5.581, 6.076, 1
-2.262, -3.087, 2
3.366, 3.452, 1
3.256, 4.512, 1
2.525, 1.646, 0
-3.169, -5.545, 2
2.083, 3.136, 0
-4.394, -7.598, 2
-6.752, -2.259, 2
4.751, 3.906, 1
1.729, 1.522, 0
0.241, 2.053, 0
2.350, 5.651, 1
-0.612, 3.195, 0
4.247, 3.961, 0
5.217, -4.747, 3
-2.999, -4.724, 2
4.898, -5.120, 3
5.129, 3.085, 1
-5.011, -3.836, 2
-3.455, -4.364, 2
4.330, 6.086, 1
-6.116, -3.546, 2
-1.220, -4.128, 2
5.866, -5.501, 3
-4.511, -1.165, 2
-6.301, -3.434, 2
1.382, 1.738, 0
3.637, 5.387, 1
-3.175, -3.545, 2
2.721, 4.924, 1
-3.043, -4.117, 2
-5.939, -2.756, 2
3.543, -3.814, 3
-4.728, 0.458, 2
1.030, 3.090, 0
-6.869, -5.353, 2
-3.805, -4.107, 2
-3.808, -4.251, 2
-3.237, -1.995, 2
3.136, 6.872, 1
4.911, 4.978, 1
4.602, 5.683, 1
2.820, -2.862, 3
2.037, 2.415, 0
1.376, 2.175, 0
6.856, -4.296, 3
3.839, 6.430, 1
-4.872, -5.818, 2
1.587, 0.978, 0
-0.909, 2.391, 0
2.110, 2.143, 0
-2.654, -4.405, 2
4.045, 4.367, 1
5.015, -6.058, 3
2.678, 2.760, 0
-3.921, -3.892, 2
-4.337, -1.153, 2
4.142, 4.067, 1
3.298, -5.346, 3
4.958, -5.814, 3
3.675, 6.335, 1
5.170, 4.891, 1
4.077, 2.750, 1
0.566, -0.868, 0
-3.531, -3.355, 2
2.630, -4.653, 3
-1.737, -5.025, 2
3.326, 3.243, 0
-3.152, -1.987, 2
-4.626, -3.232, 2
4.217, 2.933, 1
-6.369, -2.514, 2
3.942, -5.151, 3
-3.644, -3.652, 2
-4.126, -3.864, 2
-5.041, -3.608, 2
0.081, 3.106, 0
-4.315, -6.527, 2
5.594, -4.409, 3
2.129, -5.212, 3
4.595, -4.284, 3
-5.259, -4.561, 2
3.066, 4.287, 1
4.574, 4.248, 1
0.651, 2.528, 0
-2.338, -3.017, 2
-5.337, -4.888, 2
-2.724, -2.699, 2
4.454, 4.826, 1
3.526, -5.843, 3
0.062, 2.591, 0
2.196, 3.211, 0
-5.502, -2.160, 2
1.394, 1.817, 0
-4.120, -3.767, 2
4.001, 5.120, 1
2.599, 5.317, 1
0.608, 1.410, 0
3.417, -3.209, 3
2.692, 4.379, 1
4.914, 5.468, 1
3.078, 3.813, 1
-4.586, -3.288, 2
-6.263, -0.650, 2
-3.609, -1.937, 2
2.452, 4.208, 0
5.594, -4.309, 3
-4.597, -5.008, 2
-3.813, -2.758, 2
-0.612, 3.432, 0
3.162, 4.707, 1
4.112, -3.743, 3
-2.486, -3.801, 2
-4.424, -3.244, 2
5.045, 5.019, 1
4.440, -4.421, 3
-2.724, -4.140, 2
-7.252, -2.803, 2
-5.825, -1.669, 2
-4.285, -0.134, 2
3.875, 4.497, 1
3.569, -5.076, 3
-1.738, 1.988, 0
4.364, 6.759, 1
1.222, 0.912, 0
3.257, -4.587, 3
-4.574, -1.817, 2
3.192, -6.253, 3
-5.333, -2.134, 2
-2.418, -5.762, 2
-3.990, -5.104, 2
3.858, 6.607, 1
-2.422, -4.132, 2
4.043, 5.301, 1
0.629, -3.311, 3
-1.083, -5.597, 2
-0.163, 0.828, 0
0.700, 2.201, 0
3.100, -6.367, 3
4.990, -4.808, 3
-2.799, -4.196, 2
3.943, 5.425, 1
-3.090, -0.736, 2
2.233, 1.011, 0
0.449, 3.420, 0
3.453, -4.205, 3
-7.486, -1.894, 2
4.006, 3.686, 1
2.730, -4.239, 3
0.993, 0.098, 0
4.115, -4.760, 3
0.918, 5.879, 1
-4.062, -1.624, 2
3.099, 5.150, 1
4.642, 5.830, 1
1.646, 6.149, 1
4.782, 4.795, 1
-1.974, -3.975, 2
3.907, 6.867, 1
4.426, 3.868, 1
-1.982, 2.654, 0
3.093, 5.535, 1
1.088, 1.363, 0
-5.807, -4.139, 2
1.090, 0.894, 0
0.657, 0.702, 0
-1.825, -4.838, 2
4.400, 5.974, 1
-3.744, -3.888, 2
-2.915, -2.639, 2
1.761, -4.297, 3
2.441, 3.715, 1
2.994, 6.079, 1
-1.459, 2.403, 0
0.978, 3.302, 0
-4.574, -3.758, 2
0.548, 1.085, 0
-2.218, -0.808, 2
-5.823, -1.703, 2
-0.609, 4.002, 0
-4.620, -0.350, 2
4.300, 3.434, 1
-3.454, -0.117, 2
-2.903, 0.485, 2
-5.264, -3.439, 2
6.754, -6.488, 3
-3.304, -3.028, 2
0.189, 1.081, 0
4.686, -6.334, 3
3.926, 5.160, 1
3.677, -6.012, 3
-5.852, -2.057, 2
-5.160, -2.687, 2
-1.765, -1.917, 2
2.179, 7.489, 1
-4.585, -2.774, 2
2.888, 5.718, 1
-1.940, -0.385, 2
-4.813, -2.629, 2
1.112, 2.189, 0
-6.315, -2.598, 2
1.352, 1.521, 0
3.500, 4.233, 1
3.728, 6.888, 1
5.183, -4.211, 3
6.154, -7.000, 3
1.794, 1.487, 0
-2.726, -1.620, 2
0.368, -0.831, 0
-3.060, -3.034, 2
-6.158, -2.771, 2
2.479, -5.007, 3
4.846, 6.907, 1
5.939, 3.377, 1
3.280, 3.046, 0
2.170, -5.971, 3
5.059, 5.788, 1
3.024, -4.475, 3
-4.112, -6.351, 2
4.036, -5.791, 3
3.865, 2.899, 1
-4.643, -0.600, 2
4.873, -5.571, 3
1.203, 4.147, 0
3.351, -2.631, 3
2.010, 1.654, 0
5.220, -4.815, 3
-6.078, -3.091, 2
5.998, -5.678, 3
4.207, 3.609, 1
2.884, 4.623, 1
-1.959, -2.882, 2
-5.068, -2.683, 2
5.200, -4.817, 3
2.008, -6.355, 3
-4.418, -2.943, 2
-6.163, -3.246, 2
-1.551, -2.185, 2
5.668, 5.804, 1
3.831, -3.874, 3
4.515, -5.459, 3
2.944, -3.406, 3
4.076, 5.319, 1
1.574, 1.295, 0
0.459, 2.858, 0
4.658, 4.874, 1
0.123, 3.882, 0
3.446, 5.674, 1
4.383, -3.991, 3
0.410, 3.799, 0
-2.991, -3.795, 2
-4.296, -2.153, 2
-0.206, 2.788, 0
2.408, 5.359, 1
1.559, 3.251, 0
-5.494, -2.560, 2
2.065, 3.336, 0
4.278, -6.248, 3
-3.696, -2.108, 2
-3.995, -2.902, 2
-3.259, -6.510, 2
4.254, -2.716, 3
1.288, 0.930, 0
3.412, 4.678, 1
0.273, 2.962, 0
-2.435, -2.414, 2
3.232, 6.117, 1
4.990, -5.134, 3
-4.883, -0.481, 2
-3.610, -2.420, 2
4.380, 5.559, 1
3.196, 4.714, 1
5.524, 4.473, 1
2.438, 2.631, 0
3.420, 4.019, 1
-4.105, -4.910, 2
4.032, -4.233, 3
-4.762, -3.648, 2
-3.005, -3.491, 2
4.466, 4.775, 1
-6.001, -3.210, 2
-5.631, -2.543, 2
3.561, 5.356, 1
4.024, 1.044, 0
3.219, -4.605, 3
-2.851, -7.713, 2
-4.906, -3.242, 2
0.342, 2.185, 0
-2.724, -1.053, 2
-4.393, -6.275, 2
-7.362, -1.774, 2
-4.240, -2.259, 2
3.868, -5.967, 3
-1.019, 1.782, 0
-1.352, -4.287, 2
-3.853, -4.762, 2
-2.335, -2.162, 2
6.044, -5.100, 3
3.521, 5.817, 1
-5.711, -3.924, 2
4.194, -5.333, 3
3.643, 4.340, 1
-2.425, 0.831, 2
2.592, 3.372, 0
-5.816, -2.950, 2
1.641, 3.447, 0
3.753, 4.791, 1
-0.861, 2.818, 0
-0.442, -2.956, 2
-3.782, -3.969, 2
-3.170, -0.848, 2
-7.538, 0.542, 2
-2.916, -2.116, 2
-2.809, -1.482, 2
-4.017, -3.307, 2
2.186, 5.973, 1
5.872, -4.419, 3
0.989, 2.985, 0
3.533, -5.209, 3
5.302, -5.293, 3
3.213, 4.488, 1
-0.531, 0.822, 0
-3.756, -3.286, 2
-5.130, -3.697, 2
3.588, 5.324, 1
4.741, 4.456, 1
-6.000, -3.156, 2
-2.308, -3.635, 2
-2.671, -3.743, 2
0.042, 1.402, 0
2.928, -6.753, 3
0.303, 1.914, 0
-6.412, -1.265, 2
2.482, -4.347, 3
-2.685, -1.644, 2
2.296, 4.635, 1
-3.409, -6.263, 2
2.507, 4.609, 1
3.015, -6.807, 3
4.560, -4.644, 3
0.334, 1.072, 0
1.838, 2.912, 0
3.014, 4.307, 1
-5.561, -5.359, 2
-3.894, -4.690, 2
0.685, 2.102, 0
-3.563, -2.126, 2
-5.968, -2.022, 2
-5.655, -1.586, 2
-2.848, -0.693, 2
2.489, 4.924, 1
3.300, 6.146, 1
1.437, 2.146, 0
-3.599, -2.884, 2
3.043, -4.407, 3
-4.335, -5.953, 2
-3.937, -2.269, 2
-2.590, -1.597, 2
6.116, -6.151, 3
-2.956, -5.808, 2
2.872, -6.638, 3
3.797, -5.406, 3
1.516, 3.779, 0
4.409, -4.807, 3
3.315, 4.463, 1
2.855, 3.858, 1
-0.395, 3.021, 0
-0.797, 2.027, 0
5.120, -6.253, 3
-3.544, -4.844, 2
-4.549, -3.978, 2
5.012, 4.529, 1
4.249, -3.213, 3
-0.027, 1.363, 0
-4.601, -6.241, 2
2.756, 5.112, 1
-0.502, 1.452, 0
-5.345, -4.580, 2
4.971, 4.818, 1
3.058, -3.940, 3
-5.190, -3.597, 2
4.536, -8.189, 3
-6.468, -2.489, 2
-2.934, -4.964, 2
-3.831, -3.899, 2
2.324, -5.299, 3
1.624, 3.691, 0
-1.130, -3.983, 2
4.817, 7.200, 1
0.472, 1.512, 0
3.405, 5.397, 1
4.669, -5.851, 3
1.501, 0.063, 0
4.846, 6.083, 1
-2.160, -4.449, 2
0.715, 3.656, 0
-3.035, -5.883, 2
6.529, -4.865, 3
3.084, -5.830, 3
5.985, -3.275, 3
3.441, 2.797, 1
-4.209, -1.554, 2
-6.459, -4.307, 2
0.378, 2.730, 0
4.486, 4.881, 1
2.852, 1.994, 0
4.052, -6.857, 3
4.337, -3.347, 3
-4.484, -4.568, 2
5.677, 3.368, 1
1.041, 2.903, 0
5.238, -5.177, 3
3.117, 6.623, 1
2.311, 3.938, 1
6.504, -5.306, 3
1.496, 1.144, 0
4.183, 4.902, 1
5.114, -6.749, 3
-3.032, -2.314, 2
5.270, 4.030, 1
3.897, 6.070, 1
0.661, 4.350, 0
3.478, 4.033, 1
3.989, 5.892, 1
1.813, -6.108, 3
-5.570, -4.353, 2
3.963, 4.605, 1
-4.437, -2.487, 2
2.804, -3.754, 3
3.891, -5.946, 3
4.525, 4.282, 1
3.214, 3.507, 1
2.535, -4.175, 3
-3.034, -3.435, 2
4.755, -4.692, 3
4.104, 4.798, 1
0.606, 3.336, 0
-2.690, -3.440, 2
2.974, -4.894, 3
4.373, -4.858, 3
2.012, 4.302, 0
3.029, -4.412, 3
-7.355, -3.118, 2
3.441, 6.028, 1
3.261, -4.051, 3
3.327, 4.828, 1
4.177, 6.724, 1
-4.453, -4.382, 2
3.785, -4.238, 3
-5.794, -2.458, 2
-3.826, -3.937, 2
4.570, 5.697, 1
1.418, 0.888, 0
5.494, 4.385, 1
-1.782, -3.564, 2
2.279, 4.417, 1
1.174, -6.152, 3
-1.703, 3.568, 0
-7.353, -2.103, 2
1.810, 4.157, 0
-2.545, -3.130, 2
-4.615, -4.452, 2
-3.196, -4.941, 2
5.615, 5.987, 1
-2.608, -4.221, 2
-4.460, -5.390, 2
4.674, 5.662, 1
-2.400, -4.103, 2
5.041, -6.289, 3
3.255, 5.100, 1
-4.582, -4.049, 2
3.359, 3.895, 1
4.371, 3.788, 1
4.602, -7.210, 3
-1.541, -4.270, 2
-4.345, -2.855, 2
5.342, -6.476, 3
5.011, 6.045, 1
1.244, 1.436, 0
-3.751, -0.834, 2
-0.160, 1.700, 0
-5.326, -0.558, 2
1.245, 3.176, 0
2.459, 4.695, 1
5.019, 5.602, 1
4.723, -3.722, 3
5.514, 1.982, 0
1.772, 1.480, 0
4.375, -4.573, 3
1.031, 2.989, 0
1.921, 1.785, 0
2.312, 1.871, 0
5.565, 5.442, 1
2.048, 2.605, 0
0.501, 0.628, 0
-3.748, -2.318, 2
3.255, 3.048, 0
6.237, 4.972, 1
2.976, 6.633, 1
5.509, 4.169, 1
0.895, 3.054, 0
5.208, 3.570, 1
2.676, 3.111, 0
1.269, 2.878, 0
-4.014, -2.021, 2
-1.558, -3.039, 2
1.983, 0.764, 0
5.729, -5.734, 3
4.430, 2.563, 1
1.941, 0.836, 0
-1.517, 0.787, 0
5.159, -4.774, 3
-4.150, -1.892, 2
3.509, 6.056, 1
-1.888, -6.276, 2
3.511, 5.133, 1
-3.534, 0.055, 2
0.033, -3.352, 2
4.021, -3.447, 3
-1.657, -1.827, 2
-3.496, -5.624, 2
0.895, 3.016, 0
-6.949, -2.751, 2
-4.267, -4.148, 2
-4.569, -2.647, 2
3.869, 4.827, 1
1.607, -4.941, 3
0.617, 2.926, 0
-4.264, -3.854, 2
4.666, -5.023, 3
0.159, 2.437, 0
-3.144, -1.996, 2
1.560, 2.563, 0
2.631, 5.997, 1
3.166, 5.879, 1
-4.754, -2.186, 2
-6.584, -4.177, 2
6.053, -5.777, 3
5.722, -4.052, 3
-7.169, -3.948, 2
5.090, 5.626, 1
4.809, -5.690, 3
-5.267, -1.012, 2
-6.536, -2.349, 2
4.493, 3.266, 1
-3.376, -4.906, 2
2.486, -4.513, 3
1.704, -4.744, 3
5.885, 5.322, 1
4.353, 5.099, 1
4.951, -5.370, 3
-3.989, -4.931, 2
-4.898, -1.565, 2
2.341, -6.311, 3
-3.332, 0.187, 2
4.042, -3.164, 3
-2.491, -4.911, 2
-3.523, -4.331, 2
-4.828, 0.709, 2
4.068, -3.607, 3
3.914, 3.187, 0
-7.510, -2.243, 2
2.763, -7.921, 3
2.396, 4.967, 1
-1.287, -3.214, 2
4.438, 4.771, 1
4.543, 5.729, 1
5.467, -5.456, 3
3.281, -6.165, 3
3.861, -5.856, 3
-4.267, -4.093, 2
2.324, -4.753, 3
0.019, 1.472, 0
4.217, 5.726, 1
3.392, 3.707, 1
0.224, 1.992, 0
-3.757, -4.298, 2
2.580, -5.260, 3
1.112, 0.140, 0
1.680, -4.544, 3
-2.857, -5.265, 2
2.440, 1.782, 0
4.294, -2.851, 3
4.022, 3.045, 1
1.068, 1.266, 0
-6.871, -2.735, 2
3.321, 5.271, 1
-7.128, -5.246, 2
3.962, -5.784, 3
4.693, -3.038, 3
2.784, 4.936, 1
-4.143, -2.767, 2
2.701, 3.580, 1
-3.854, -2.898, 2
4.412, -4.172, 3
-2.993, -4.256, 2
3.409, 7.196, 1
-0.894, 0.611, 0
-4.588, 0.269, 2
5.734, -5.396, 3
3.632, 4.322, 1
-4.973, -5.461, 2
-1.908, -3.239, 2
-1.908, -4.111, 2
3.857, 4.020, 1
-3.660, 1.837, 2
5.020, -7.261, 3
1.412, -4.396, 3
0.500, 0.639, 0
4.570, -4.395, 3
2.686, 5.509, 1
4.207, 5.250, 1
-1.442, -2.251, 2
3.730, 4.882, 1
-5.189, -3.224, 2
